Mesoclemmys nasuta,(SCHWEIGGER 1812),,"Guianan Toadhead Turtle, Common Toadheaded Turtle","Chelidae, Chelinae,  Testudines (turtles)"
Mesoclemmys perplexa,BOUR & ZAHER 2005,,Brasilianische Krötenkopfschildkröte,"Chelidae, Chelinae,  Testudines (turtles)"
Mesoclemmys raniceps,(GRAY 1855),,Black-lined Toadhead Turtle,"Chelidae, Chelinae,  Testudines (turtles)"
Mesoclemmys tuberculata,(LUEDERWALDT 1926),,Tuberculate Toadhead Turtle,"Chelidae, Chelinae,  Testudines (turtles)"
Mesoclemmys vanderhaegei,(BOUR 1973),,Vanderhaege’s Toadhead Turtle,"Chelidae, Chelinae,  Testudines (turtles)"
Mesoclemmys zuliae,(PRITCHARD 1984),,"E: Zulia Toadhead Turtle
G: Krötenkopfschildkröte","Chelidae, Chelinae,  Testudines (turtles)"
Mesoscincus altamirani,(DUGÈS 1891),,Tepalcatepec Skink,"Scincidae, Scincinae, Sauria (lizards)"
Mesoscincus managuae,(DUNN 1933),,Managua Skink,"Scincidae, Scincinae, Sauria (lizards)"
Mesoscincus schwartzei,(FISCHER 1884),,Schwartze's Skink,"Scincidae, Scincinae, Sauria (lizards)"
Micrablepharus atticolus,RODRIGUES 1996,,,"Gymnophthalmidae (Gymnophthalminae), Sauria (lizards)"
Micrablepharus maximiliani,(REINHARDT & LÜTKEN 1862),,,"Gymnophthalmidae (Gymnophthalminae), Sauria (lizards)"
Micrelaps bicoloratus,STERNFELD 1908,"Micrelaps bicoloratus bicoloratus STERNFELD 1908
Micrelaps bicoloratus moyeri RASMUSSEN 2002",Kenya Two-headed Snake,"Lamprophiidae, Aparallactinae, Serpentes (snakes)"
Micrelaps boettgeri,BOULENGER 1896,,Boettger's Two-headed Snake,"Lamprophiidae, Aparallactinae, Serpentes (snakes)"
Micrelaps muelleri,BOETTGER 1880,,"E: English common name not available
G: Erdviper","Lamprophiidae, Aparallactinae, Serpentes (snakes)"
Micrelaps tchernovi,"WERNER, BABOCSAY, CARMELY & THUNA 2006",,Tchernov' s Chainling,"Lamprophiidae, Aparallactinae, Serpentes (snakes)"
Micrelaps vaillanti,(MOCQUARD 1888),,"Black-headed Micrelaps, Somali Two-headed Snake","Lamprophiidae, Aparallactinae, Serpentes (snakes)"
Microgecko depressus,(MINTON & ANDERSON 1965),,Low Lying Gecko,"Gekkonidae, Sauria (lizards: geckos)"
Microgecko helenae,(NIKOLSKY 1907),"Microgecko helenae fasciatus (SCHMIDTLER & SCHMIDTLER 1972)
Microgecko helenae helenae (NIKOLSKY 1907)",Khuzestan Dwarf gecko,"Gekkonidae, Sauria (lizards: geckos)"
Microgecko latifi,(LEVITON & ANDERSON 1972),,Latifi's dwarf gecko,"Gekkonidae, Sauria (lizards: geckos)"
Microgecko persicus,(NIKOLSKY 1903),"Microgecko persicus bakhtiari MINTON et al. 1970
Microgecko persicus euphorbiacola MINTON et al. 1970
Microgecko persicus persicus (NIKOLSKY 1903)","Persia Sand Gecko, Persian Dwarf Gecko","Gekkonidae, Sauria (lizards: geckos)"
Microlophus albemarlensis,(BAUR 1890),"Microlophus albemarlensis albemarlensis (BAUR 1890)
Microlophus albemarlensis barringtonensis (BAUR 1892)",Galapagos Lava Lizard,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus atacamensis,(DONOSO-BARROS 1960),,Atacamen Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus bivittatus,(PETERS 1871),,San Cristobal Lava Lizard,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus delanonis,(BAUR 1890),,Hood Lava Lizard,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus duncanensis,(BAUR 1890),,,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus grayii,(BELL 1843),,Floreana Lava Lizard,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus habelii,(STEINDACHNER 1876),,,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus heterolepis,(WIEGMANN 1834),,,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus koepckeorum,(MERTENS 1956),,,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus occipitalis,(PETERS 1871),,Knobbed Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus pacificus,(STEINDACHNER 1876),,Common Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus peruvianus,(LESSON 1830),"Microlophus peruvianus salinicola (MERTENS 1956)
Microlophus peruvianus peruvianus (LESSON 1830)",Peru Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus quadrivittatus,(TSCHUDI 1845),,Four-banded Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus stolzmanni,(STEINDACHNER 1891),,,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus tarapacensis,DONOSO-BARROS 1966,,Tarapaca Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus theresiae,(STEINDACHNER 1901),,Theresia's Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus theresioides,(DONOSO-BARROS 1966),,S: Corredor de Pica,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus thoracicus,(TSCHUDI 1845),"Microlophus thoracicus thoracicus (TSCHUDI 1845)
Microlophus thoracicus talarae DIXON & WRIGHT 1975
Microlophus thoracicus icae DIXON & WRIGHT 1975",Tschudi's Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus tigris,(TSCHUDI 1845),,Tiger Pacific Iguana,"Tropiduridae, Iguania, Sauria (lizards)"
Microlophus yanezi,(ORTIZ-ZAPATA 1980),,,"Tropiduridae, Iguania, Sauria (lizards)"
Micropechis ikaheka,LESSON 1830,"Micropechis ikaheka ikaheka (LESSON 1830)
Micropechis ikaheka fasciatus (FISCHER 1884)",New Guinea small-eyed or Ikaheka snake,"Elapidae, Serpentes (snakes)"
Micropisthodon ochraceus,MOCQUARD 1894,,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Micruroides euryxanthus,(KENNICOTT 1860),"Micruroides euryxanthus australis ZWEIFEL & NORRIS 1955
Micruroides euryxanthus euryxanthus (KENNICOTT 1860)
Micruroides euryxanthus neglectus ROZE 1967","E: Western Coral Snake
euryxanthus: Arizona Coral Snake
G: Arizona-Korallenotter","Elapidae, Serpentes (snakes)"
Micrurus albicinctus,AMARAL 1925,,"E: White-banded Coral Snake
S: Cobra Coral de Cinta Branca","Elapidae, Serpentes (snakes)"
Micrurus alleni,SCHMIDT 1936,,"E: Allen's Coral Snake
G: Allens Korallenotter
S: Coral Cabeza Flecha","Elapidae, Serpentes (snakes)"
Micrurus altirostris,(COPE 1859),,,"Elapidae, Serpentes (snakes)"
Micrurus ancoralis,JAN 1872,"Micrurus ancoralis jani SCHMIDT 1936
Micrurus ancoralis ancoralis (JAN 1872)","E: Regal Coral Snake
S: Coral, Gargantilla","Elapidae, Serpentes (snakes)"
Micrurus annellatus,(PETERS 1871),"Micrurus annellatus annellatus (PETERS, 1871)
Micrurus annellatus balzanii (BOULENGER 1898)
Micrurus annellatus bolivianus ROZE 1967",Annellated Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus averyi,SCHMIDT 1939,,Black-headed Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus baliocoryphus,(COPE 1862),,,"Elapidae, Serpentes (snakes)"
Micrurus bernadi,(COPE 1887),,"E: Saddled Coral Snake (Blotched Coral Snake)
S: Coralillo Ensillado","Elapidae, Serpentes (snakes)"
Micrurus bocourti,JAN 1872,,"E: False Triad Coral Snake, Ecuador Coral Snake
S: Coral de Triadas Falsas","Elapidae, Serpentes (snakes)"
Micrurus bogerti,ROZE 1967,,"E: Bogert's Coral Snake
S: Coralillo Costanero","Elapidae, Serpentes (snakes)"
Micrurus brasiliensis,ROZE 1967,,,"Elapidae, Serpentes (snakes)"
Micrurus browni,SCHMIDT & SMITH 1943,"Micrurus browni browni SCHMIDT & SMITH, 1943
Micrurus browni importunus ROZE 1967
Micrurus browni taylori SCHMIDT & SMITH, 1943",Brown's Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus camilae,RENJIFO & LUNDBERG 2003,,,"Elapidae, Serpentes (snakes)"
Micrurus catamayensis,ROZE 1989,,Catamayo Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus circinalis,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)",,"E: Trinidad Northern Coral Snake
S: Coral Nortefia Trinitaria; Cobra Coral Septentrional de Trinidad","Elapidae, Serpentes (snakes)"
Micrurus clarki,SCHMIDT 1936,,"E: Clark's Coral Snake
G: Clarks Korallenotter","Elapidae, Serpentes (snakes)"
Micrurus collaris,(SCHLEGEL 1837),"Micrurus collaris collaris (SCHLEGEL 1837)
Micrurus collaris breviventris ROZE & BERNAL-CARLO 1987",Guyana Blackback Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus corallinus,(MERREM 1820),,"E: Painted Coral Snake
S: Cobra Coral Pintada","Elapidae, Serpentes (snakes)"
Micrurus decoratus,(JAN 1858),,"E: Brazilian Coral Snake
S: Cobra Coral Decorada","Elapidae, Serpentes (snakes)"
Micrurus diana,ROZE 1983,,"E: Diana's Coral Snake
S: Coral Diana","Elapidae, Serpentes (snakes)"
Micrurus diastema,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)","Micrurus diastema diastema (DUMÉRIL, BIBRON & DUMÉRIL, 1854)
Micrurus diastema aglaeope (COPE, 1859)
Micrurus diastema alienus (WERNER, 1903)
Micrurus diastema affinis (JAN 1858)
Micrurus diastema apiatus (JAN 1858)
Micrurus diastema macdougalli ROZE 1967
Micrurus diastema sapperi (WERNER 1903)","E: Variable Coral Snake, Diastema Coral Snake
S: Coral Diastema","Elapidae, Serpentes (snakes)"
Micrurus dissoleucus,(COPE 1860),"Micrurus dissoleucus dissoleucus (COPE 1860)
Micrurus dissoleucus dunni BARBOUR 1923
Micrurus dissoleucus melanogenys (COPE 1860)
Micrurus dissoleucus nigrirostris SCHMIDT 1955",Pigmy Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus distans,(KENNICOTT 1860),"Micrurus distans distans (KENNICOTT, 1860)
Micrurus distans michoacanensis (DUGES 1891)
Micrurus distans oliveri ROZE 1967
Micrurus distans zweifeli ROZE 1967",West Mexican Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus dumerilii,JAN 1858,"Micrurus dumerilii antioquiensis SCHMIDT 1936
Micrurus dumerilii carinicaudus SCHMIDT 1936
Micrurus dumerilii colombianus (GRIFFIN 1916)
Micrurus dumerilii dumerilii (JAN 1858)
Micrurus dumerilii transandinus SCHMIDT 1936
Micrurus dumerilii venezuelensis ROZE 1989",,"Elapidae, Serpentes (snakes)"
Micrurus elegans,(JAN 1858),"Micrurus elegans elegans (JAN 1858)
Micrurus elegans veraepacis K.P. SCHMIDT 1933",Elegant Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus ephippifer,(COPE 1886),"Micrurus ephippifer zapotecus ROZE 1989
Micrurus ephippifer ephippifer (COPE 1886)",Oaxacan Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus filiformis,(GÜNTHER 1859),,Slender Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus frontalis,"DUMÉRIL, BIBRON  & DUMÉRIL 1854",,Southern Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus fulvius,(LINNAEUS 1766),,"E: Eastern Coral Snake, Harlequin Coralsnake
G: Harlekin-Korallennatter","Elapidae, Serpentes (snakes)"
Micrurus hemprichii,(JAN 1858),"Micrurus hemprichii hemprichii (JAN 1858)
Micrurus hemprichii ortoni SCHMIDT 1953",Hemprich's Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus hippocrepis,(PETERS 1862),,Mayan Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus ibiboboca,(MERREM 1820),,Caatinga Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus isozonus,(COPE 1860),,Venezuela Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus langsdorffi,(WAGLER 1824),,Langsdorff's Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus laticollaris,(PETERS 1870),"Micrurus laticollaris laticollaris (PETERS, 1870)
Micrurus laticollaris maculirostris ROZE 1967",Balsas Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus latifasciatus,SCHMIDT 1933,,Broad-ringed Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus lemniscatus,(LINNAEUS 1758),"Micrurus lemniscatus lemniscatus (LINNAEUS 1758)
Micrurus lemniscatus carvalhoi ROZE 1967 
Micrurus lemniscatus diutius BURGER 1955
Micrurus lemniscatus frontifasciatus (WERNER 1927)
Micrurus lemniscatus helleri SCHMIDT & SCHMIDT 1925",South American Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus limbatus,FRASER 1964,"Micrurus limbatus limbatus (FRASER 1964)
Micrurus limbatus spilosomus PEREZ-HIGAREDA & SMITH 1990",Tuxtlan Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus margaritiferus,ROZE 1967,,Speckled Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus medemi,ROZE 1967,,,"Elapidae, Serpentes (snakes)"
Micrurus meridensis,ROZE 1989,,Merida Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus mertensi,SCHMIDT 1936,,Mertens' Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus mipartitus,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)","Micrurus mipartitus mipartitus (DUMÉRIL, BIBRON & DUMÉRIL, 1854)
Micrurus mipartitus anomalus (BOULENGER 1896)
Micrurus mipartitus decussatus (DUMÉRIL, BIBRON & DUMÉRIL 1854)
Micrurus mipartitus popayanensis AYERBE, TIDWELL & TIDWELL 1990
Micrurus mipartitus rozei GOLAY, CHISZAR, SMITH & BREUKELEN 1999","E: Redtail Coral Snake
S: Rabo de ají","Elapidae, Serpentes (snakes)"
Micrurus mosquitensis,SCHMIDT 1933,,,"Elapidae, Serpentes (snakes)"
Micrurus multifasciatus,(JAN 1858),"Micrurus multifasciatus multifasciatus (JAN 1858)
Micrurus multifasciatus hertwigi (WERNER 1897)",Many-banded Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus multiscutatus,RENDAHL & VESTERGREN 1940,,Cauca Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus narduccii,(JAN 1863),"Micrurus narduccii narduccii (JAN 1863)
Micrurus narduccii melanotus (PETERS 1881)",Andean Blackback Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus nattereri,SCHMIDT 1952,,Natterer’s Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus nebularis,ROZE 1989,,Cloud Forest Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus nigrocinctus,(GIRARD 1854),"Micrurus nigrocinctus babaspul ROZE 1967
Micrurus nigrocinctus coibensis SCHMIDT 1936
Micrurus nigrocinctus divaricatus (HALLOWELL 1855)
Micrurus nigrocinctus nigrocinctus (GIRARD 1854)
Micrurus nigrocinctus ovandoensis SCHMIDT & SMITH 1943
Micrurus nigrocinctus wagneri MERTENS 1941
Micrurus nigrocinctus zunilensis SCHMIDT 1932","E: Central American Coral Snake
G: Schwarzgebänderte Korallenotter, Mittelamerikanische Korallenotter","Elapidae, Serpentes (snakes)"
Micrurus obscurus,(JAN 1872),,Bolivian Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus oligoanellatus,AYERBE & LÓPEZ 2002,,,"Elapidae, Serpentes (snakes)"
Micrurus ornatissimus,(JAN 1858),,Ornate Coralsnake,"Elapidae, Serpentes (snakes)"
Micrurus pacaraimae,MORATO DE CARVALHO 2002,,,"Elapidae, Serpentes (snakes)"
Micrurus pachecogili,CAMPBELL 2000,,,"Elapidae, Serpentes (snakes)"
Micrurus paraensis,DA CUNHA & NASCIMENTO 1973,,,"Elapidae, Serpentes (snakes)"
Micrurus peruvianus,SCHMIDT 1936,,Peru Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus petersi,ROZE 1967,,"E: Peters' Coral Snake
G: Peters' Korallenotter","Elapidae, Serpentes (snakes)"
Micrurus potyguara,"PIRES, DA SILVA Jr, FEITOSA, COSTA-PRUDENTE, PREIRA-FILHO & ZAHER 2014",,,"Elapidae, Serpentes (snakes)"
Micrurus proximans,SMITH & CHRAPLIWY 1958,,Nayarit Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus psyches,(DAUDIN 1803),,Carib Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus putumayensis,LANCINI 1962,,Putumayo Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus pyrrhocryptus,(COPE 1862),,,"Elapidae, Serpentes (snakes)"
Micrurus remotus,ROZE 1987,,,"Elapidae, Serpentes (snakes)"
Micrurus renjifoi,(LAMAR 2003),,,"Elapidae, Serpentes (snakes)"
Micrurus ruatanus,(GÜNTHER 1895),,Roatan Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus sangilensis,NICEFORO MARIA 1942,,Santander Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus scutiventris,(COPE 1869),,Pigmy black-backed coralsnake,"Elapidae, Serpentes (snakes)"
Micrurus serranus,"HARVEY, APARICIO & GONZALEZ 2003",,,"Elapidae, Serpentes (snakes)"
Micrurus silviae,"DI BERNARDO, BORGES-MARTINS & DA SILVA 2007",,,"Elapidae, Serpentes (snakes)"
Micrurus spixii,WAGLER 1824,"Micrurus spixii spixii (WAGLER, 1824)
Micrurus spixii martiusi (SCHMIDT 1953)",Amazon Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus spurrelli,(BOULENGER 1914),,,"Elapidae, Serpentes (snakes)"
Micrurus steindachneri,(WERNER 1901),"Micrurus steindachneri steindachneri (WERNER 1901)
Micrurus steindachneri orcesi ROZE 1967",Steindachner's Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus stewarti,BARBOUR & AMARAL 1928,,Panamenian Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus stuarti,ROZE 1967,,Stuart's Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus surinamensis,(CUVIER 1817),,Aquatic Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus tamaulipensis,LAVIN-MURCIO & DIXON 2004,,,"Elapidae, Serpentes (snakes)"
Micrurus tener,BAIRD & GIRARD 1853,"Micrurus tener fitzingeri (JAN 1858)
Micrurus tener maculatus ROZE 1967
Micrurus tener microgalbineus BROWN & SMITH 1942
Micrurus tener tener (BAIRD & GIRARD 1853)",tener: Texas Coral Snake,"Elapidae, Serpentes (snakes)"
Micrurus tschudii,JAN 1858,"Micrurus tschudii olssoni SCHMIDT & SCHMIDT, 1925
Micrurus tschudii tschudii (JAN, 1858)",Desert Coral Snake,"Elapidae, Serpentes (snakes)"
Mimophis mahfalensis,(GRANDIDIER 1867),"Mimophis mahfalensis mahfalensis (GRANDIDIER 1867)
Mimophis mahfalensis madagascariensis GÜNTHER 1868",,"Lamprophiidae, Psammophiinae, Serpentes (snakes)"
Mintonophis pakistanicus,MERTENS 1959,,Sind River Mud Snake,"Homalopsidae, Serpentes (snakes)"
Miralia alternans,(REUSS 1834),,"Reuss’ Mud Snake, Reuss' Water Snake","Homalopsidae, Serpentes (snakes)"
Mitophis asbolepis,"(THOMAS, MCDIARMID & THOMPSON 1985)",,,"Leptotyphlopidae, Epictinae, Epictini, Typhlopoidea, Serpentes (snakes)"
Mitophis calypso,"(THOMAS, MCDIARMID & THOMPSON 1985)",,SAMANA THREADSNAKE,"Leptotyphlopidae, Epictinae, Epictini, Typhlopoidea, Serpentes (snakes)"
Mitophis leptipileptus,"(THOMAS, MCDIARMID & THOMPSON 1985)",,HAITIAN BORDER THREADSNAKE,"Leptotyphlopidae, Epictinae, Epictini, Typhlopoidea, Serpentes (snakes)"
Mitophis pyrites,(THOMAS 1965),,Thomas' Blind Snake,"Leptotyphlopidae, Epictinae, Epictini, Typhlopoidea, Serpentes (snakes)"
Mixcoatlus barbouri,(DUNN 1919),,Barbour's Montane Pit Viper,"Viperidae, Crotalinae, Serpentes (snakes)"
Mixcoatlus browni,(SHREVE 1938),,Brown’s Montane Pit Viper,"Viperidae, Crotalinae, Serpentes (snakes)"
Mixcoatlus melanurus,(MÜLLER 1923),,,"Viperidae, Crotalinae, Serpentes (snakes)"
Mniarogekko chahoua,(BAVAY 1869),,"E: Bavay's Giant Gecko
G: Neukaledonischer Riesengecko","Diplodactylidae, Sauria (lizards: geckos)"
Mniarogekko jalu,"BAUER, WHITAKER, SADLIER & JACKMAN 2012",,,"Diplodactylidae, Sauria (lizards: geckos)"
Mochlus afer,(PETERS 1854),,"E: Peters' Eyelid Skink, Peters’ Writhing Skink
G: Mosambik-Schlankskink","Scincidae, Lygosominae, Sauria (lizards)"
Mochlus brevicaudis,"(GREER, GRANDISON & BARBAULT 1985)",,,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus grandisonianum,(LANZA & CARFI 1966),,Lanza's Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus guineensis,(PETERS 1879),,,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus mabuiiforme,(LOVERIDGE 1935),,Mabuya-like (writhing) Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus mocquardi,(CHABANAUD 1917),,Mocquard's Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus paedocarinatum,(LANZA & CARFI 1968),,"Lanza’s Writhing Skink, Abyssinian Writhing Skink","Scincidae, Lygosominae, Sauria (lizards)"
Mochlus productum,(BOULENGER 1909),,Boulenger's Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus simonettai,(LANZA 1979),,Simonetta's Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus somalicum,(PARKER 1942),,Somali Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus sundevalli,(SMITH 1849),,Sundevall’s Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mochlus tanae,(LOVERIDGE 1935),,"Loveridge's Writhing Skink, Tana River Writhing Skink","Scincidae, Lygosominae, Sauria (lizards)"
Mochlus vinciguerrae,(PARKER 1932),,Vinciguerra's Writhing Skink,"Scincidae, Lygosominae, Sauria (lizards)"
Mokopirirakau cryptozoicus,(JEWELL & LESCHEN 2004),,Takitimu gecko,"Diplodactylidae, Sauria (lizards: geckos)"
Mokopirirakau granulatus,(GRAY 1845),,Forest gecko,"Diplodactylidae, Sauria (lizards: geckos)"
Mokopirirakau kahutarae,(WHITAKER 1985),,Black-eyed Gecko,"Diplodactylidae, Sauria (lizards: geckos)"
Mokopirirakau nebulosus,(MCCANN 1955),,Cloudy gecko,"Diplodactylidae, Sauria (lizards: geckos)"
Moloch horridus,GRAY 1841,,"E: Thorny Devil, Mountain Devil
G: Dornteufel, Moloch","Agamidae (Amphibolurinae), Sauria (lizards)"
Monopeltis adercae,DE WITTE 1953,,Lualaba Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis anchietae,(BOCAGE 1873),,"Angolan spade-snouted worm lizard, Anchieta's Worm-Lizard","Amphisbaenidae, Amphisbaenia"
Monopeltis capensis,SMITH 1848,,Cape Wedgesnouted Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis decosteri,BOULENGER 1910,,De Coster's Worm-Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis galeata,(HALLOWELL 1852),,Helmeted Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis guentheri,BOULENGER 1885,,Western Congo Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis infuscata,BROADLEY 1997,,Infuscate wedge-snouted amphisbaenian,"Amphisbaenidae, Amphisbaenia"
Monopeltis jugularis,PETERS 1880,,Gaboon  Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis kabindae,DE WITTE & LAURENT 1942,,Kabinda Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis leonhardi,WERNER 1910,,Kalahari Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis luandae,GANS 1976,,,"Amphisbaenidae, Amphisbaenia"
Monopeltis perplexus,GANS 1976,,,"Amphisbaenidae, Amphisbaenia"
Monopeltis remaclei,DE WITTE 1933,,Witte's Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis rhodesiana,"BROADLEY, GANS & VISSER 1976",,,"Amphisbaenidae, Amphisbaenia"
Monopeltis scalper,(GÜNTHER 1876),"Monopeltis scalper bulsi LAURENT 1954
Monopeltis scalper gerardi (BOULENGER 1913)
Monopeltis scalper scalper (GÜNTHER 1876)",Carved Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis schoutedeni,DE WITTE 1933,,Middle Congo Worm Lizard,"Amphisbaenidae, Amphisbaenia"
Monopeltis sphenorhynchus,(PETERS 1879),"Monopeltis sphenorhynchus sphenorhynchus PETERS 1879
Monopeltis sphenorhynchus mauricei PARKER 1935",,"Amphisbaenidae, Amphisbaenia"
